id,neighbourhood,latitude,longitude,room_type,price,number_of_reviews,number_of_reviews_ltm,host_is_superhost,accommodates,bedrooms,beds,review_scores_rating,instant_bookable,log_price
894632,Centro Storico,43.76953,11.26031,Entire home/apt,238.0,61,0,f,4.0,2.0,2.0,4.85,t,5.472270673671475
901332,Isolotto Legnaia,43.77049,11.2343,Entire home/apt,111.0,182,5,t,5.0,1.0,1.0,4.88,f,4.709530201312334
901910,Centro Storico,43.76798,11.25907,Entire home/apt,264.0,208,15,t,6.0,2.0,6.0,4.77,t,5.575949103146316
904616,Campo di Marte,43.78565,11.27199,Private room,123.0,3,0,f,4.0,1.0,1.0,5.0,t,4.812184355372417
904695,Centro Storico,43.77334,11.2638,Entire home/apt,63.0,215,0,t,2.0,1.0,1.0,4.78,f,4.143134726391533
909920,Centro Storico,43.77407,11.25794,Entire home/apt,156.0,60,3,f,2.0,1.0,1.0,4.73,f,5.049856007249537
910167,Centro Storico,43.77309,11.26996,Entire home/apt,95.0,193,0,t,2.0,1.0,1.0,4.69,t,4.553876891600541
912119,Gavinana Galluzzo,43.7631,11.27331,Private room,143.0,36,0,f,2.0,1.0,1.0,4.47,f,4.962844630259907
917938,Isolotto Legnaia,43.77475,11.2043,Entire home/apt,135.0,111,13,t,2.0,1.0,2.0,4.84,t,4.90527477843843
920684,Campo di Marte,43.76818,11.28063,Entire home/apt,76.0,44,15,t,2.0,1.0,1.0,4.98,f,4.330733340286331
930864,Centro Storico,43.7724,11.25123,Entire home/apt,160.0,21,4,t,3.0,3.0,3.0,5.0,f,5.075173815233827
931211,Centro Storico,43.77295,11.25992,Entire home/apt,94.0,285,24,t,2.0,1.0,1.0,4.67,f,4.543294782270004
932192,Centro Storico,43.77146788002116,11.25956705250394,Entire home/apt,194.0,123,10,t,2.0,1.0,1.0,4.93,f,5.267858159063328
933604,Centro Storico,43.77883,11.25517,Entire home/apt,115.0,91,0,f,4.0,1.0,1.0,4.52,t,4.74493212836325
933695,Centro Storico,43.77883,11.25517,Private room,145.0,217,9,f,2.0,1.0,1.0,4.57,t,4.976733742420574
935489,Centro Storico,43.77596,11.26542,Entire home/apt,130.0,372,22,,5.0,2.0,3.0,4.56,t,4.867534450455582
936084,Campo di Marte,43.78016,11.31011,Entire home/apt,135.0,41,1,f,4.0,2.0,2.0,4.88,f,4.90527477843843
936624,Centro Storico,43.76719,11.24216,Entire home/apt,98.0,66,7,t,3.0,1.0,2.0,4.78,f,4.584967478670572
938911,Centro Storico,43.77306,11.24678,Entire home/apt,298.0,257,8,f,8.0,2.0,8.0,4.77,t,5.697093486505405
940779,Centro Storico,43.76841735839844,11.258137702941896,Entire home/apt,197.0,100,38,t,5.0,2.0,4.0,4.99,t,5.2832037287379885
946536,Centro Storico,43.77036,11.25608,Entire home/apt,159.0,186,10,t,3.0,2.0,2.0,4.77,f,5.0689042022202315
948526,Centro Storico,43.77191,11.2651,Entire home/apt,190.0,381,44,t,5.0,2.0,3.0,4.85,t,5.247024072160486
951207,Campo di Marte,43.76728,11.28376,Entire home/apt,136.0,29,0,f,4.0,1.0,2.0,4.38,f,4.912654885736052
954185,Centro Storico,43.77755,11.25403,Entire home/apt,204.0,199,4,f,5.0,2.0,3.0,4.74,t,5.318119993844216
954421,Centro Storico,43.76767,11.2431,Entire home/apt,105.0,29,8,t,4.0,1.0,2.0,4.83,t,4.653960350157523
955696,Centro Storico,43.76759,11.25253,Entire home/apt,202.0,294,22,t,6.0,2.0,2.0,4.91,t,5.308267697401205
957267,Centro Storico,43.7716,11.25656,Entire home/apt,514.0,479,14,t,6.0,3.0,4.0,4.85,t,6.2422232654551655
959341,Centro Storico,43.76617,11.24689,Entire home/apt,122.0,19,0,f,4.0,1.0,2.0,4.89,t,4.804021044733257
960939,Centro Storico,43.76555,11.25645,Entire home/apt,122.0,489,24,t,5.0,1.0,3.0,4.86,t,4.804021044733257
964355,Centro Storico,43.76657243585923,11.246352212092791,Entire home/apt,57.0,97,18,t,2.0,1.0,1.0,4.83,f,4.04305126783455
965858,Campo di Marte,43.78508,11.27206,Private room,114.0,4,0,f,2.0,1.0,1.0,4.5,t,4.736198448394496
967238,Centro Storico,43.77147,11.25768,Entire home/apt,216.0,464,51,t,2.0,1.0,1.0,4.73,t,5.375278407684165
967481,Centro Storico,43.76883,11.24711,Entire home/apt,170.0,81,8,t,4.0,1.0,1.0,4.91,f,5.135798437050262
968726,Centro Storico,43.76855,11.26594,Private room,54.0,49,2,f,2.0,1.0,1.0,4.78,f,3.9889840465642745
972326,Centro Storico,43.7753,11.24632,Entire home/apt,70.0,5,0,f,2.0,1.0,2.0,4.2,f,4.248495242049359
972668,Centro Storico,43.77443,11.24554,Entire home/apt,111.0,2,0,f,4.0,1.0,3.0,5.0,f,4.709530201312334
974560,Centro Storico,43.77324,11.2637,Entire home/apt,133.0,235,29,t,4.0,2.0,2.0,4.89,f,4.890349128221754
974817,Centro Storico,43.7734,11.24471,Entire home/apt,141.0,2,0,f,8.0,2.0,5.0,5.0,f,4.948759890378168
977277,Centro Storico,43.77268,11.25397,Entire home/apt,217.0,452,34,t,4.0,1.0,2.0,4.93,t,5.37989735354046
977369,Centro Storico,43.76941,11.25496,Entire home/apt,128.0,339,24,t,2.0,1.0,1.0,4.91,t,4.852030263919617
979819,Centro Storico,43.76585,11.24512,Entire home/apt,150.0,44,13,t,5.0,1.0,3.0,4.91,t,5.0106352940962555
979828,Centro Storico,43.76556,11.2461,Entire home/apt,162.0,42,17,t,4.0,2.0,2.0,4.95,t,5.087596335232384
989148,Centro Storico,43.77014,11.25045,Entire home/apt,238.0,57,0,f,4.0,1.0,1.0,4.81,f,5.472270673671475
995028,Centro Storico,43.77120971679688,11.256562232971191,Entire home/apt,178.0,297,16,f,2.0,1.0,1.0,4.4,t,5.181783550292085
998704,Rifredi,43.79022,11.25304,Entire home/apt,59.0,27,0,f,2.0,1.0,1.0,4.81,f,4.07753744390572
1010958,Centro Storico,43.77714920043945,11.253080368041992,Entire home/apt,86.0,414,8,f,2.0,1.0,1.0,4.56,f,4.454347296253507
1012904,Centro Storico,43.77482,11.25873,Entire home/apt,80.0,29,0,t,2.0,0.0,1.0,4.5,f,4.382026634673881
1015270,Gavinana Galluzzo,43.75432,11.29922,Entire home/apt,236.0,54,1,f,8.0,3.0,5.0,4.63,f,5.4638318050256105
1017656,Centro Storico,43.769047,11.259574,Entire home/apt,137.0,384,36,t,4.0,0.0,2.0,4.86,f,4.919980925828125
1023595,Campo di Marte,43.76759,11.28741,Entire home/apt,189.0,209,19,t,8.0,3.0,4.0,4.89,t,5.241747015059643
1029108,Centro Storico,43.77579,11.25545,Entire home/apt,180.0,261,33,t,6.0,2.0,6.0,4.94,f,5.19295685089021
1033613,Centro Storico,43.775276,11.246008,Entire home/apt,114.0,508,74,t,3.0,1.0,1.0,4.82,t,4.736198448394496
1035657,Centro Storico,43.76043,11.24279,Entire home/apt,84.0,14,1,t,4.0,1.0,2.0,4.79,f,4.430816798843313
1039378,Isolotto Legnaia,43.76435,11.21686,Entire home/apt,99.0,49,9,f,4.0,2.0,3.0,4.77,f,4.59511985013459
1057727,Centro Storico,43.76823043823242,11.257267951965332,Entire home/apt,153.0,177,9,f,2.0,1.0,2.0,4.34,t,5.030437921392435
1061854,Centro Storico,43.76876898260668,11.26297236894318,Entire home/apt,196.0,158,17,t,4.0,2.0,4.0,4.97,t,5.278114659230517
1063025,Gavinana Galluzzo,43.75364,11.24287,Private room,95.0,43,14,t,2.0,1.0,2.0,4.91,f,4.553876891600541
1066476,Centro Storico,43.76516,11.24838,Entire home/apt,287.0,82,0,f,6.0,2.0,4.0,4.59,f,5.659482215759621
1066651,Centro Storico,43.7664,11.25431,Entire home/apt,218.0,216,14,f,4.0,1.0,2.0,4.49,t,5.384495062789089
1079923,Centro Storico,43.77188,11.26807,Entire home/apt,133.0,238,28,f,5.0,3.0,3.0,4.92,f,4.890349128221754
1080048,Centro Storico,43.77363,11.25082,Entire home/apt,69.0,592,0,f,3.0,1.0,1.0,4.61,t,4.23410650459726
1080199,Centro Storico,43.77644,11.25994,Entire home/apt,267.0,401,15,t,7.0,3.0,4.0,4.81,f,5.58724865840025
1086689,Centro Storico,43.77453,11.26044,Entire home/apt,218.0,298,31,t,5.0,2.0,4.0,4.92,t,5.384495062789089
1090833,Centro Storico,43.76868,11.25316,Entire home/apt,765.0,185,20,t,6.0,2.0,2.0,4.99,t,6.639875833826536
1091533,Centro Storico,43.76365,11.25967,Entire home/apt,100.0,24,1,f,2.0,1.0,2.0,4.96,f,4.605170185988092
1097100,Centro Storico,43.76346,11.24288,Entire home/apt,99.0,77,22,t,6.0,2.0,1.0,4.81,t,4.59511985013459
1103234,Centro Storico,43.77196,11.26362,Entire home/apt,82.0,651,37,t,3.0,1.0,2.0,4.86,f,4.406719247264253
1108763,Centro Storico,43.76617,11.24589,Entire home/apt,67.0,89,20,t,2.0,1.0,1.0,4.85,f,4.204692619390966
1112701,Centro Storico,43.76533,11.25817,Entire home/apt,96.0,151,12,f,4.0,2.0,2.0,4.79,f,4.564348191467836
1125472,Centro Storico,43.77109,11.25798,Private room,111.0,28,7,f,3.0,1.0,2.0,4.79,f,4.709530201312334
1126162,Centro Storico,43.76836698731482,11.248951756121956,Entire home/apt,104.0,271,39,f,4.0,1.0,1.0,4.7,f,4.6443908991413725
1139013,Centro Storico,43.76296,11.24392,Entire home/apt,118.0,140,10,t,4.0,1.0,3.0,4.89,t,4.770684624465665
1155608,Centro Storico,43.76484,11.24504,Entire home/apt,62.0,66,0,f,3.0,1.0,2.0,4.72,f,4.127134385045092
1158409,Rifredi,43.78415,11.24711,Entire home/apt,98.0,221,3,f,4.0,2.0,3.0,4.67,t,4.584967478670572
1168971,Centro Storico,43.77729,11.25883,Private room,65.0,557,80,f,3.0,1.0,2.0,4.62,t,4.174387269895637
1169634,Centro Storico,43.76718,11.24831,Entire home/apt,334.0,16,3,,5.0,3.0,3.0,4.69,f,5.811140992976701
1171095,Campo di Marte,43.765811920166016,11.28070831298828,Entire home/apt,230.0,181,20,f,10.0,3.0,7.0,4.75,t,5.438079308923196
1172727,Centro Storico,43.77494,11.2571,Entire home/apt,270.0,426,65,t,4.0,1.0,2.0,4.88,f,5.598421958998375
1172945,Centro Storico,43.77347,11.25658,Entire home/apt,265.0,481,38,t,2.0,1.0,2.0,4.79,f,5.579729825986222
1175751,Centro Storico,43.76374,11.26201,Entire home/apt,79.0,683,66,f,4.0,1.0,2.0,4.67,t,4.3694478524670215
1185874,Campo di Marte,43.78244,11.27653,Entire home/apt,80.0,89,5,t,3.0,1.0,1.0,4.76,f,4.382026634673881
1189665,Centro Storico,43.76186,11.24474,Entire home/apt,110.0,158,39,t,4.0,2.0,2.0,4.79,f,4.700480365792417
1193632,Centro Storico,43.77327,11.25835,Entire home/apt,189.0,386,11,t,2.0,1.0,1.0,4.87,t,5.241747015059643
1199608,Centro Storico,43.768379,11.241025,Entire home/apt,150.0,47,0,f,2.0,1.0,1.0,4.85,f,5.0106352940962555
1207087,Centro Storico,43.77301,11.26316,Entire home/apt,236.0,457,38,t,6.0,2.0,6.0,4.62,f,5.4638318050256105
1207304,Centro Storico,43.77463,11.26677,Entire home/apt,510.0,154,1,f,12.0,5.0,6.0,4.46,f,6.234410725718371
1211606,Centro Storico,43.77203,11.25935,Private room,35.0,69,0,f,1.0,1.0,1.0,4.68,f,3.5553480614894135
1214687,Centro Storico,43.77137,11.25585,Entire home/apt,116.0,49,5,t,2.0,1.0,1.0,4.8,f,4.7535901911063645
1219319,Centro Storico,43.76504,11.24592,Entire home/apt,152.0,81,1,t,5.0,1.0,1.0,4.78,f,5.0238805208462765
1221910,Centro Storico,43.76466,11.24624,Entire home/apt,361.0,129,5,t,9.0,3.0,6.0,4.81,f,5.8888779583328805
1226715,Centro Storico,43.77482,11.25249,Entire home/apt,175.0,157,19,t,5.0,2.0,3.0,4.96,f,5.1647859739235145
1228121,Isolotto Legnaia,43.76959,11.23383,Entire home/apt,102.0,43,6,t,3.0,1.0,1.0,4.95,f,4.624972813284271
1231263,Centro Storico,43.77078,11.25616,Entire home/apt,170.0,395,30,t,4.0,1.0,1.0,4.92,t,5.135798437050262
1243330,Campo di Marte,43.78422,11.27733,Private room,117.0,25,0,f,2.0,1.0,2.0,4.76,t,4.762173934797756
1247405,Campo di Marte,43.78354,11.27883,Private room,127.0,63,0,f,2.0,1.0,1.0,4.75,t,4.844187086458591
1247439,Campo di Marte,43.78207,11.27845,Private room,127.0,54,0,f,2.0,1.0,1.0,4.91,t,4.844187086458591
1250106,Centro Storico,43.77731,11.25876,Private room,59.0,506,19,f,3.0,1.0,1.0,4.63,t,4.07753744390572
1254347,Campo di Marte,43.79402,11.28502,Entire home/apt,270.0,34,0,f,6.0,3.0,6.0,4.65,f,5.598421958998375
1257840,Centro Storico,43.78019,11.25963,Entire home/apt,124.0,465,41,t,6.0,2.0,3.0,4.83,t,4.820281565605037
1261780,Centro Storico,43.77089,11.26506,Entire home/apt,400.0,159,16,f,10.0,3.0,7.0,4.72,f,5.991464547107982
1262653,Centro Storico,43.76283264160156,11.243823051452637,Entire home/apt,200.0,83,7,t,3.0,1.0,2.0,4.99,f,5.298317366548036
1265226,Centro Storico,43.76787,11.26409,Entire home/apt,141.0,16,1,t,5.0,3.0,4.0,4.67,f,4.948759890378168
1267069,Centro Storico,43.76609,11.25521,Entire home/apt,130.0,394,17,t,2.0,1.0,1.0,4.85,f,4.867534450455582
1270239,Centro Storico,43.76911,11.25596,Entire home/apt,217.0,392,34,t,4.0,1.0,2.0,4.94,f,5.37989735354046
1277420,Rifredi,43.7882,11.25816,Private room,36.0,135,15,t,1.0,1.0,1.0,4.82,f,3.58351893845611
1279014,Centro Storico,43.76751,11.26392,Entire home/apt,104.0,54,7,t,2.0,1.0,1.0,4.89,f,4.6443908991413725
1281195,Centro Storico,43.76178,11.23107,Entire home/apt,73.0,57,4,f,3.0,1.0,2.0,4.54,t,4.290459441148391
1281468,Centro Storico,43.76805,11.24102,Entire home/apt,81.0,402,18,f,4.0,2.0,3.0,4.23,f,4.394449154672439
1282504,Isolotto Legnaia,43.77137,11.23665,Entire home/apt,64.0,50,8,t,2.0,1.0,2.0,4.67,f,4.1588830833596715
1282846,Centro Storico,43.78108,11.25697,Entire home/apt,146.0,31,0,f,5.0,2.0,2.0,4.45,t,4.983606621708336
1292904,Centro Storico,43.77288,11.25425,Entire home/apt,308.0,134,3,f,8.0,3.0,5.0,4.61,t,5.730099782973574
1293296,Centro Storico,43.77373,11.24744,Entire home/apt,182.0,567,44,t,4.0,1.0,2.0,4.88,f,5.204006687076795
1304456,Centro Storico,43.77445,11.25901,Entire home/apt,145.0,42,0,f,4.0,1.0,2.0,4.86,f,4.976733742420574
1307076,Centro Storico,43.77845764160156,11.254572868347168,Entire home/apt,151.0,157,6,f,4.0,1.0,4.0,4.52,t,5.017279836814924
1315899,Centro Storico,43.76913,11.24553,Entire home/apt,95.0,321,22,t,2.0,1.0,2.0,4.92,t,4.553876891600541
1324714,Centro Storico,43.784889221191406,11.231990814208984,Private room,88.0,364,31,f,3.0,1.0,1.0,4.45,t,4.477336814478207
1325879,Centro Storico,43.78489,11.23199,Private room,72.0,404,6,f,3.0,1.0,1.0,4.46,t,4.276666119016055
1326054,Centro Storico,43.784889221191406,11.231990814208984,Private room,86.0,272,5,f,2.0,1.0,1.0,4.42,t,4.454347296253507
1326317,Centro Storico,43.784889,11.231991,Private room,72.0,369,22,f,3.0,1.0,1.0,4.44,t,4.276666119016055
1331713,Rifredi,43.81579,11.22975,Entire home/apt,106.0,3,0,f,3.0,1.0,1.0,4.67,f,4.663439094112067
1332034,Centro Storico,43.7744,11.25421,Private room,116.0,373,37,f,3.0,0.0,1.0,4.57,f,4.7535901911063645
1334988,Centro Storico,43.76756,11.2403,Private room,113.0,462,49,t,2.0,1.0,1.0,4.71,t,4.727387818712341
1338481,Centro Storico,43.76655,11.25467,Entire home/apt,99.0,259,39,f,3.0,1.0,2.0,4.63,f,4.59511985013459
1338618,Centro Storico,43.77352,11.253,Entire home/apt,155.0,110,8,t,4.0,1.0,2.0,4.87,t,5.043425116919247
1338663,Centro Storico,43.78045,11.26242,Entire home/apt,138.0,10,2,t,4.0,2.0,3.0,5.0,t,4.927253685157205
1348630,Campo di Marte,43.78351,11.28768,Private room,50.0,303,35,t,1.0,1.0,1.0,4.91,f,3.912023005428146
1348853,Campo di Marte,43.78134,11.28764,Private room,50.0,143,7,t,2.0,1.0,2.0,4.89,f,3.912023005428146
1354245,Centro Storico,43.77656173706055,11.244621276855469,Entire home/apt,124.0,311,62,t,3.0,2.0,2.0,4.89,t,4.820281565605037
1356037,Centro Storico,43.77793884277344,11.25453758239746,Entire home/apt,144.0,285,16,t,4.0,1.0,2.0,4.82,t,4.969813299576001
1358758,Campo di Marte,43.78758,11.27186,Private room,49.0,430,57,f,2.0,1.0,2.0,4.6,f,3.8918202981106265
1358804,Isolotto Legnaia,43.7788,11.19832,Entire home/apt,143.0,259,23,f,8.0,4.0,4.0,4.69,t,4.962844630259907
1361503,Centro Storico,43.784889221191406,11.231990814208984,Private room,86.0,62,3,f,3.0,1.0,1.0,4.5,t,4.454347296253507
1361748,Centro Storico,43.784889221191406,11.231990814208984,Private room,72.0,239,6,f,3.0,1.0,1.0,4.48,t,4.276666119016055
1367404,Centro Storico,43.76956,11.26036,Entire home/apt,186.0,77,6,t,3.0,1.0,2.0,4.69,f,5.225746673713202
1371627,Centro Storico,43.77074,11.25212,Entire home/apt,331.0,376,21,t,4.0,1.0,2.0,4.94,t,5.802118375377063
1374538,Centro Storico,43.77148,11.26388,Entire home/apt,135.0,135,7,f,3.0,1.0,1.0,4.94,t,4.90527477843843
1376740,Rifredi,43.79264,11.22029,Private room,40.0,146,0,f,2.0,1.0,3.0,4.85,f,3.6888794541139363
1396463,Centro Storico,43.77563,11.25955,Entire home/apt,174.0,160,2,f,4.0,3.0,3.0,4.49,f,5.159055299214529
1452799,Centro Storico,43.76857,11.25879,Entire home/apt,222.0,78,3,f,6.0,2.0,3.0,4.5,t,5.402677381872279
1462943,Gavinana Galluzzo,43.73192,11.21062,Entire home/apt,171.0,67,1,t,2.0,1.0,1.0,4.88,f,5.14166355650266
1472062,Centro Storico,43.7705,11.24995,Entire home/apt,96.0,174,11,t,2.0,1.0,1.0,4.92,f,4.564348191467836
1481584,Centro Storico,43.75913,11.24997,Entire home/apt,140.0,3,0,t,4.0,1.0,2.0,5.0,f,4.941642422609304
1482355,Centro Storico,43.76739,11.2502,Entire home/apt,153.0,482,41,t,4.0,1.0,3.0,4.86,t,5.030437921392435
1490364,Centro Storico,43.7595,11.24209,Entire home/apt,140.0,1,0,f,3.0,1.0,3.0,5.0,f,4.941642422609304
1490842,Centro Storico,43.75815,11.24168,Entire home/apt,130.0,1,0,f,1.0,1.0,1.0,5.0,f,4.867534450455582
1490969,Centro Storico,43.76003,11.24307,Entire home/apt,158.0,2,0,f,4.0,1.0,3.0,5.0,f,5.062595033026967
1491410,Centro Storico,43.7591,11.24226,Entire home/apt,150.0,1,0,f,2.0,1.0,1.0,5.0,f,5.0106352940962555
1491574,Centro Storico,43.7591,11.24226,Entire home/apt,170.0,0,0,f,2.0,1.0,3.0,,f,5.135798437050262
1492601,Centro Storico,43.76003,11.24265,Entire home/apt,170.0,7,0,f,4.0,2.0,2.0,5.0,f,5.135798437050262
1500398,Centro Storico,43.77895,11.25507,Entire home/apt,332.0,74,9,f,12.0,5.0,10.0,4.66,f,5.805134968916488
1500660,Centro Storico,43.76864,11.26069,Entire home/apt,89.0,295,26,f,3.0,2.0,2.0,4.61,f,4.48863636973214
1514768,Centro Storico,43.76996,11.25198,Entire home/apt,160.0,533,35,t,3.0,1.0,2.0,4.85,f,5.075173815233827
1518366,Campo di Marte,43.77157,11.27814,Entire home/apt,173.0,4,0,f,2.0,1.0,1.0,4.25,f,5.153291594497779
1522334,Rifredi,43.78797,11.25263,Entire home/apt,176.0,73,0,f,2.0,1.0,1.0,4.59,f,5.170483995038151
1528390,Centro Storico,43.776516,11.246037,Entire home/apt,164.0,157,12,t,6.0,2.0,2.0,4.82,t,5.099866427824199
1538816,Centro Storico,43.77194,11.25813,Entire home/apt,120.0,215,38,f,2.0,0.0,1.0,4.69,t,4.787491742782046
1550620,Centro Storico,43.76722,11.24862,Entire home/apt,144.0,38,7,t,4.0,2.0,3.0,4.61,f,4.969813299576001
1567885,Centro Storico,43.78139,11.24384,Private room,25.0,599,73,f,2.0,1.0,1.0,4.68,t,3.2188758248682006
1569011,Gavinana Galluzzo,43.73207,11.21049,Entire home/apt,151.0,95,14,t,2.0,1.0,1.0,4.83,f,5.017279836814924
1592406,Centro Storico,43.77368091654308,11.257865227182206,Entire home/apt,125.0,51,0,f,5.0,1.0,2.0,4.53,t,4.8283137373023015
1604550,Centro Storico,43.768414,11.258753,Entire home/apt,250.0,545,27,t,4.0,2.0,2.0,4.92,f,5.521460917862246
1621152,Gavinana Galluzzo,43.73198,11.21041,Entire home/apt,247.0,795,32,t,2.0,1.0,1.0,4.89,f,5.5093883366279774
1629028,Centro Storico,43.76628,11.24628,Entire home/apt,68.0,133,0,f,2.0,1.0,1.0,4.65,f,4.219507705176107
1634852,Rifredi,43.79175,11.24842,Entire home/apt,56.0,35,0,f,2.0,1.0,2.0,4.86,f,4.02535169073515
1648763,Centro Storico,43.76944,11.26452,Entire home/apt,90.0,10,0,f,3.0,2.0,3.0,4.7,f,4.499809670330265
1649210,Centro Storico,43.78099,11.25527,Entire home/apt,50.0,6,0,f,3.0,1.0,1.0,4.0,f,3.912023005428146
1685310,Centro Storico,43.77521,11.26408,Entire home/apt,60.0,188,39,f,2.0,1.0,1.0,4.72,f,4.0943445622221
1695622,Centro Storico,43.76924,11.24668,Entire home/apt,129.0,111,14,t,4.0,1.0,2.0,4.84,f,4.859812404361672
1701488,Centro Storico,43.77550935032752,11.25932741165161,Entire home/apt,123.0,75,5,f,4.0,2.0,4.0,4.45,f,4.812184355372417
1706328,Centro Storico,43.76403,11.25712,Entire home/apt,74.0,348,0,t,6.0,2.0,5.0,4.73,t,4.30406509320417
1726532,Centro Storico,43.77124,11.25352,Entire home/apt,169.0,63,27,t,6.0,2.0,2.0,4.84,f,5.1298987149230735
1731800,Centro Storico,43.77381,11.25173,Entire home/apt,229.0,179,12,f,4.0,2.0,3.0,4.49,t,5.43372200355424
1734658,Centro Storico,43.77024,11.26456,Entire home/apt,72.0,149,12,f,3.0,1.0,3.0,4.63,f,4.276666119016055
1739967,Centro Storico,43.76489,11.24664,Entire home/apt,117.0,170,17,f,5.0,1.0,3.0,4.67,t,4.762173934797756
1746407,Centro Storico,43.76936,11.26801,Entire home/apt,135.0,70,0,f,4.0,1.0,2.0,4.78,t,4.90527477843843
1757057,Centro Storico,43.77056,11.25081,Entire home/apt,163.0,632,87,,2.0,1.0,1.0,4.95,t,5.093750200806762
1763070,Centro Storico,43.76876,11.26427,Entire home/apt,100.0,37,1,f,4.0,2.0,4.0,4.89,f,4.605170185988092
1763326,Rifredi,43.80186,11.24226,Entire home/apt,90.0,237,66,t,3.0,1.0,2.0,4.81,f,4.499809670330265
1767883,Centro Storico,43.76813,11.26006,Entire home/apt,235.0,74,4,f,7.0,2.0,7.0,4.96,f,5.459585514144159
1771365,Campo di Marte,43.76716,11.27556,Private room,67.0,45,6,t,1.0,1.0,1.0,4.8,f,4.204692619390966
1775461,Gavinana Galluzzo,43.75511,11.23737,Private room,59.0,104,8,f,2.0,1.0,1.0,4.6,f,4.07753744390572
1776412,Centro Storico,43.77825,11.2585,Entire home/apt,200.0,92,3,f,2.0,1.0,1.0,4.76,f,5.298317366548036
1792829,Gavinana Galluzzo,43.76221,11.28466,Private room,45.0,9,0,f,3.0,2.0,2.0,4.67,f,3.8066624897703196
1799498,Centro Storico,43.77197,11.27001,Private room,70.0,12,5,t,3.0,1.0,2.0,4.75,f,4.248495242049359
1806477,Centro Storico,43.76787,11.25219,Entire home/apt,327.0,475,47,t,4.0,2.0,2.0,4.94,f,5.7899601708972535
1807006,Centro Storico,43.76698,11.25289,Entire home/apt,233.0,375,52,t,4.0,2.0,2.0,4.93,f,5.4510384535657
1813210,Centro Storico,43.77067,11.27054,Private room,51.0,64,0,f,2.0,1.0,2.0,4.91,f,3.9318256327243257
1826957,Centro Storico,43.77013,11.26263,Entire home/apt,89.0,57,17,t,2.0,1.0,1.0,4.79,f,4.48863636973214
1830272,Centro Storico,43.77138,11.24842,Entire home/apt,225.0,15,0,f,4.0,2.0,2.0,4.33,t,5.41610040220442
1835956,Centro Storico,43.7755687,11.2411939,Entire home/apt,280.0,2,2,f,4.0,2.0,2.0,5.0,f,5.634789603169249
1845578,Centro Storico,43.7678,11.25642,Entire home/apt,237.0,302,68,t,4.0,1.0,3.0,4.84,t,5.4680601411351315
1846499,Centro Storico,43.76609,11.24745,Entire home/apt,522.0,14,2,t,14.0,5.0,11.0,5.0,f,6.257667587882639
1849900,Rifredi,43.78311,11.25327,Entire home/apt,91.0,156,25,f,4.0,1.0,0.0,4.6,t,4.51085950651685
1853621,Centro Storico,43.75885,11.24327,Entire home/apt,160.0,0,0,f,2.0,1.0,3.0,,f,5.075173815233827
1884270,Centro Storico,43.78058,11.23551,Entire home/apt,147.0,801,86,t,4.0,2.0,3.0,4.75,t,4.990432586778736
1889534,Centro Storico,43.76927,11.26327,Entire home/apt,132.0,113,9,t,3.0,1.0,2.0,4.86,f,4.882801922586371
1907384,Centro Storico,43.77062,11.26827,Private room,55.0,125,14,t,1.0,1.0,1.0,4.9,f,4.007333185232471
1908374,Centro Storico,43.77629,11.26129,Entire home/apt,100.0,164,6,t,3.0,1.0,2.0,4.77,t,4.605170185988092
1910958,Centro Storico,43.76716,11.26012,Entire home/apt,212.0,267,16,t,4.0,1.0,1.0,4.83,t,5.356586274672012
1927862,Campo di Marte,43.774418,11.293558,Private room,85.0,96,8,t,2.0,1.0,1.0,4.85,f,4.442651256490317
1939974,Centro Storico,43.76853,11.24818,Entire home/apt,152.0,521,38,t,2.0,0.0,1.0,4.84,t,5.0238805208462765
1946052,Centro Storico,43.764809,11.245094,Entire home/apt,102.0,77,11,t,4.0,1.0,2.0,4.88,t,4.624972813284271
1955278,Rifredi,43.7971,11.25303,Private room,78.0,36,4,t,3.0,1.0,3.0,4.92,f,4.356708826689592
1959726,Centro Storico,43.78143,11.25714,Entire home/apt,97.0,76,0,f,4.0,1.0,1.0,4.87,f,4.574710978503383
1974325,Centro Storico,43.769024,11.240594,Entire home/apt,149.0,67,9,t,4.0,2.0,3.0,4.75,f,5.003946305945459
